Destination;Origin;Product;Year;dist_km;Euros
SE;BE;1;2011;1534.474817;91545
BE;SE;1;2011;1534.474817;1542542
SE;BE;2;2011;1534.474817;11230828
BE;SE;2;2011;1534.474817;422132
SE;BE;3;2011;1534.474817;3804657
BE;SE;3;2011;1534.474817;34589316
SE;BE;4;2011;1534.474817;5796838
BE;SE;4;2011;1534.474817;2038404
SE;BE;5;2011;1534.474817;79141
BE;SE;5;2011;1534.474817;121358
SE;BE;6;2011;1534.474817;4093048
BE;SE;6;2011;1534.474817;55080
SE;BE;7;2011;1534.474817;27374074
BE;SE;7;2011;1534.474817;664976
SE;BE;8;2011;1534.474817;43044872
BE;SE;8;2011;1534.474817;1763722
SE;BE;9;2011;1534.474817;7216207
BE;SE;9;2011;1534.474817;1506126
SE;BE;10;2011;1534.474817;6487901
BE;SE;10;2011;1534.474817;5761742
SE;BE;11;2011;1534.474817;3051606
BE;SE;11;2011;1534.474817;146761
SE;BE;12;2011;1534.474817;1185155
BE;SE;12;2011;1534.474817;60265
SE;BE;13;2011;1534.474817;843321
BE;SE;13;2011;1534.474817;5239
SE;BE;14;2011;1534.474817;172847
SE;BE;15;2011;1534.474817;73784928
BE;SE;15;2011;1534.474817;1254187
SE;BE;16;2011;1534.474817;16252920
BE;SE;16;2011;1534.474817;15021809
SE;BE;17;2011;1534.474817;8978447
BE;SE;17;2011;1534.474817;975655
SE;BE;18;2011;1534.474817;39570998
BE;SE;18;2011;1534.474817;4327064
SE;BE;19;2011;1534.474817;50736538
BE;SE;19;2011;1534.474817;15590272
SE;BE;20;2011;1534.474817;46570755
BE;SE;20;2011;1534.474817;5575879
SE;BE;1;2012;1534.474817;45889
BE;SE;1;2012;1534.474817;166668
SE;BE;2;2012;1534.474817;9928483
BE;SE;2;2012;1534.474817;265663
SE;BE;3;2012;1534.474817;5527747
BE;SE;3;2012;1534.474817;27057753
SE;BE;4;2012;1534.474817;8180235
BE;SE;4;2012;1534.474817;1252646
SE;BE;5;2012;1534.474817;103947
BE;SE;5;2012;1534.474817;19921
SE;BE;6;2012;1534.474817;2277287
BE;SE;6;2012;1534.474817;50694
SE;BE;7;2012;1534.474817;31123342
BE;SE;7;2012;1534.474817;1133504
SE;BE;8;2012;1534.474817;55867278
BE;SE;8;2012;1534.474817;3991527
SE;BE;9;2012;1534.474817;8323236
BE;SE;9;2012;1534.474817;1983276
SE;BE;10;2012;1534.474817;9215071
BE;SE;10;2012;1534.474817;12408195
SE;BE;11;2012;1534.474817;3124350
BE;SE;11;2012;1534.474817;142244
SE;BE;12;2012;1534.474817;1020182
BE;SE;12;2012;1534.474817;65402
SE;BE;13;2012;1534.474817;379759
BE;SE;13;2012;1534.474817;39749
SE;BE;14;2012;1534.474817;49512
SE;BE;15;2012;1534.474817;88637715
BE;SE;15;2012;1534.474817;4469976
SE;BE;16;2012;1534.474817;15043388
BE;SE;16;2012;1534.474817;12133549
SE;BE;17;2012;1534.474817;9024304
BE;SE;17;2012;1534.474817;5942271
SE;BE;18;2012;1534.474817;40356883
BE;SE;18;2012;1534.474817;3761687
SE;BE;19;2012;1534.474817;58639794
BE;SE;19;2012;1534.474817;16266882
SE;BE;20;2012;1534.474817;46715417
BE;SE;20;2012;1534.474817;5736196
SE;BE;1;2013;1534.474817;86686
BE;SE;1;2013;1534.474817;939115
SE;BE;2;2013;1534.474817;10350213
BE;SE;2;2013;1534.474817;568578
SE;BE;3;2013;1534.474817;4029987
BE;SE;3;2013;1534.474817;33460218
SE;BE;4;2013;1534.474817;11616090
BE;SE;4;2013;1534.474817;1302889
SE;BE;5;2013;1534.474817;59862
BE;SE;5;2013;1534.474817;12421
SE;BE;6;2013;1534.474817;1778343
BE;SE;6;2013;1534.474817;38818
SE;BE;7;2013;1534.474817;32694680
BE;SE;7;2013;1534.474817;2383646
SE;BE;8;2013;1534.474817;62664657
BE;SE;8;2013;1534.474817;1352812
SE;BE;9;2013;1534.474817;7296435
BE;SE;9;2013;1534.474817;1764441
SE;BE;10;2013;1534.474817;8822054
BE;SE;10;2013;1534.474817;6480708
SE;BE;11;2013;1534.474817;5188446
BE;SE;11;2013;1534.474817;184056
SE;BE;12;2013;1534.474817;1490839
BE;SE;12;2013;1534.474817;79721
SE;BE;13;2013;1534.474817;1024637
BE;SE;13;2013;1534.474817;55520
SE;BE;14;2013;1534.474817;16014
SE;BE;15;2013;1534.474817;82014719
BE;SE;15;2013;1534.474817;4749026
SE;BE;16;2013;1534.474817;15497242
BE;SE;16;2013;1534.474817;11488066
SE;BE;17;2013;1534.474817;8681179
BE;SE;17;2013;1534.474817;1530288
SE;BE;18;2013;1534.474817;38733691
BE;SE;18;2013;1534.474817;4792035
SE;BE;19;2013;1534.474817;55325360
BE;SE;19;2013;1534.474817;16224437
SE;BE;20;2013;1534.474817;31107068
BE;SE;20;2013;1534.474817;5050581
SE;BE;1;2014;1534.474817;107636
BE;SE;1;2014;1534.474817;180006
SE;BE;2;2014;1534.474817;11131941
BE;SE;2;2014;1534.474817;726424
SE;BE;3;2014;1534.474817;4761990
BE;SE;3;2014;1534.474817;41475673
SE;BE;4;2014;1534.474817;12649781
BE;SE;4;2014;1534.474817;1465646
SE;BE;5;2014;1534.474817;1568
SE;BE;6;2014;1534.474817;5103045
BE;SE;6;2014;1534.474817;3985
SE;BE;7;2014;1534.474817;35246995
BE;SE;7;2014;1534.474817;1718100
SE;BE;8;2014;1534.474817;77976301
BE;SE;8;2014;1534.474817;677015
SE;BE;9;2014;1534.474817;6306089
BE;SE;9;2014;1534.474817;1249916
SE;BE;10;2014;1534.474817;8732881
BE;SE;10;2014;1534.474817;5007690
SE;BE;11;2014;1534.474817;3175214
BE;SE;11;2014;1534.474817;466245
SE;BE;12;2014;1534.474817;686926
BE;SE;12;2014;1534.474817;60304
SE;BE;13;2014;1534.474817;1311808
BE;SE;13;2014;1534.474817;132570
SE;BE;14;2014;1534.474817;2933
SE;BE;15;2014;1534.474817;72883513
BE;SE;15;2014;1534.474817;4276383
SE;BE;16;2014;1534.474817;15082528
BE;SE;16;2014;1534.474817;10336109
SE;BE;17;2014;1534.474817;8922240
BE;SE;17;2014;1534.474817;2288914
SE;BE;18;2014;1534.474817;37051187
BE;SE;18;2014;1534.474817;6796043
SE;BE;19;2014;1534.474817;57433304
BE;SE;19;2014;1534.474817;15361300
SE;BE;20;2014;1534.474817;32274913
BE;SE;20;2014;1534.474817;5322253
SE;BE;1;2015;1534.474817;689585
BE;SE;1;2015;1534.474817;669869
SE;BE;2;2015;1534.474817;9641150
BE;SE;2;2015;1534.474817;336615
SE;BE;3;2015;1534.474817;5506017
BE;SE;3;2015;1534.474817;55159748
SE;BE;4;2015;1534.474817;15802816
BE;SE;4;2015;1534.474817;3091652
SE;BE;5;2015;1534.474817;9999
SE;BE;6;2015;1534.474817;2158361
BE;SE;6;2015;1534.474817;10153
SE;BE;7;2015;1534.474817;38040888
BE;SE;7;2015;1534.474817;2153104
SE;BE;8;2015;1534.474817;75309849
BE;SE;8;2015;1534.474817;817792
SE;BE;9;2015;1534.474817;12860630
BE;SE;9;2015;1534.474817;1459128
SE;BE;10;2015;1534.474817;7632482
BE;SE;10;2015;1534.474817;9748506
SE;BE;11;2015;1534.474817;3111247
BE;SE;11;2015;1534.474817;1066204
SE;BE;12;2015;1534.474817;1333020
BE;SE;12;2015;1534.474817;1128978
SE;BE;13;2015;1534.474817;1435412
BE;SE;13;2015;1534.474817;107390
SE;BE;15;2015;1534.474817;63469741
BE;SE;15;2015;1534.474817;5236159
SE;BE;16;2015;1534.474817;15898773
BE;SE;16;2015;1534.474817;10104928
SE;BE;17;2015;1534.474817;10813237
BE;SE;17;2015;1534.474817;2482369
SE;BE;18;2015;1534.474817;40215297
BE;SE;18;2015;1534.474817;6421448
SE;BE;19;2015;1534.474817;47912862
BE;SE;19;2015;1534.474817;17060592
SE;BE;20;2015;1534.474817;43853261
BE;SE;20;2015;1534.474817;6407248
SE;BE;1;2016;1534.474817;3850651
BE;SE;1;2016;1534.474817;456746
SE;BE;2;2016;1534.474817;7916591
BE;SE;2;2016;1534.474817;618548
SE;BE;3;2016;1534.474817;4575475
BE;SE;3;2016;1534.474817;63501589
SE;BE;4;2016;1534.474817;15007462
BE;SE;4;2016;1534.474817;3053195
SE;BE;5;2016;1534.474817;570
SE;BE;6;2016;1534.474817;3460465
BE;SE;6;2016;1534.474817;10027
SE;BE;7;2016;1534.474817;40056939
BE;SE;7;2016;1534.474817;2304545
SE;BE;8;2016;1534.474817;68929704
BE;SE;8;2016;1534.474817;1424709
SE;BE;9;2016;1534.474817;19022543
BE;SE;9;2016;1534.474817;2408897
SE;BE;10;2016;1534.474817;9487349
BE;SE;10;2016;1534.474817;6514714
SE;BE;11;2016;1534.474817;1886534
BE;SE;11;2016;1534.474817;698074
SE;BE;12;2016;1534.474817;2167153
BE;SE;12;2016;1534.474817;1238650
SE;BE;13;2016;1534.474817;587779
BE;SE;13;2016;1534.474817;116046
SE;BE;14;2016;1534.474817;1362
SE;BE;15;2016;1534.474817;90884811
BE;SE;15;2016;1534.474817;12663833
SE;BE;16;2016;1534.474817;14814842
BE;SE;16;2016;1534.474817;10658811
SE;BE;17;2016;1534.474817;13572401
BE;SE;17;2016;1534.474817;2359440
SE;BE;18;2016;1534.474817;51464893
BE;SE;18;2016;1534.474817;6343569
SE;BE;19;2016;1534.474817;49325231
BE;SE;19;2016;1534.474817;17573295
SE;BE;20;2016;1534.474817;52528102
BE;SE;20;2016;1534.474817;7108767
PT;BE;1;2007;1571.755472;844986
BE;PT;1;2007;1571.755472;22677
PT;BE;2;2007;1571.755472;6575117
BE;PT;2;2007;1571.755472;8883564
PT;BE;3;2007;1571.755472;6080334
BE;PT;3;2007;1571.755472;529391
PT;BE;4;2007;1571.755472;19717291
BE;PT;4;2007;1571.755472;7556883
PT;BE;5;2007;1571.755472;10632
PT;BE;6;2007;1571.755472;2349776
BE;PT;6;2007;1571.755472;911847
PT;BE;7;2007;1571.755472;11073922
BE;PT;7;2007;1571.755472;14852842
PT;BE;8;2007;1571.755472;5681107
BE;PT;8;2007;1571.755472;1339945
PT;BE;9;2007;1571.755472;891670
BE;PT;9;2007;1571.755472;295013
PT;BE;10;2007;1571.755472;335320
BE;PT;10;2007;1571.755472;1999075
PT;BE;11;2007;1571.755472;2574512
BE;PT;11;2007;1571.755472;39168
PT;BE;12;2007;1571.755472;546301
BE;PT;12;2007;1571.755472;17752
PT;BE;13;2007;1571.755472;222785
PT;BE;14;2007;1571.755472;19690
BE;PT;14;2007;1571.755472;2711656
PT;BE;15;2007;1571.755472;5609407
BE;PT;15;2007;1571.755472;232081
PT;BE;16;2007;1571.755472;3929175
BE;PT;16;2007;1571.755472;3938072
PT;BE;17;2007;1571.755472;1654141
BE;PT;17;2007;1571.755472;19305
PT;BE;18;2007;1571.755472;10306463
BE;PT;18;2007;1571.755472;2628453
PT;BE;19;2007;1571.755472;7099678
BE;PT;19;2007;1571.755472;1172561
PT;BE;20;2007;1571.755472;17700562
BE;PT;20;2007;1571.755472;1534546
PT;BE;1;2008;1571.755472;1024024
BE;PT;1;2008;1571.755472;36953
PT;BE;2;2008;1571.755472;7860531
BE;PT;2;2008;1571.755472;7404852
PT;BE;3;2008;1571.755472;3671299
BE;PT;3;2008;1571.755472;433278
PT;BE;4;2008;1571.755472;19162525
BE;PT;4;2008;1571.755472;6673468
PT;BE;5;2008;1571.755472;19240
PT;BE;6;2008;1571.755472;2235589
BE;PT;6;2008;1571.755472;1058036
PT;BE;7;2008;1571.755472;10524751
BE;PT;7;2008;1571.755472;18668969
PT;BE;8;2008;1571.755472;3310780
BE;PT;8;2008;1571.755472;1035620
PT;BE;9;2008;1571.755472;1279434
BE;PT;9;2008;1571.755472;98060
PT;BE;10;2008;1571.755472;396436
BE;PT;10;2008;1571.755472;704018
PT;BE;11;2008;1571.755472;2821883
BE;PT;11;2008;1571.755472;48208
PT;BE;12;2008;1571.755472;1754552
BE;PT;12;2008;1571.755472;124999
PT;BE;13;2008;1571.755472;878165
BE;PT;13;2008;1571.755472;151
PT;BE;14;2008;1571.755472;15771
BE;PT;14;2008;1571.755472;2466991
PT;BE;15;2008;1571.755472;8192969
BE;PT;15;2008;1571.755472;145149
PT;BE;16;2008;1571.755472;3915188
BE;PT;16;2008;1571.755472;3061366
PT;BE;17;2008;1571.755472;2491132
BE;PT;17;2008;1571.755472;3884
PT;BE;18;2008;1571.755472;17156463
BE;PT;18;2008;1571.755472;264983
PT;BE;19;2008;1571.755472;11964588
BE;PT;19;2008;1571.755472;955161
PT;BE;20;2008;1571.755472;16161553
BE;PT;20;2008;1571.755472;1495369
PT;BE;1;2009;1571.755472;14055
BE;PT;1;2009;1571.755472;57493
PT;BE;2;2009;1571.755472;7736176
BE;PT;2;2009;1571.755472;13818488
PT;BE;3;2009;1571.755472;5000895
BE;PT;3;2009;1571.755472;1178987
PT;BE;4;2009;1571.755472;15196965
BE;PT;4;2009;1571.755472;5502768
PT;BE;5;2009;1571.755472;53409
BE;PT;5;2009;1571.755472;21110
PT;BE;6;2009;1571.755472;1104657
BE;PT;6;2009;1571.755472;956857
PT;BE;7;2009;1571.755472;9474979
BE;PT;7;2009;1571.755472;18600584
PT;BE;8;2009;1571.755472;3522477
BE;PT;8;2009;1571.755472;849061
PT;BE;9;2009;1571.755472;743130
BE;PT;9;2009;1571.755472;134558
PT;BE;10;2009;1571.755472;305288
BE;PT;10;2009;1571.755472;1251672
PT;BE;11;2009;1571.755472;2724292
BE;PT;11;2009;1571.755472;7653
PT;BE;12;2009;1571.755472;1652194
BE;PT;12;2009;1571.755472;9508
PT;BE;13;2009;1571.755472;1030997
BE;PT;13;2009;1571.755472;1336
PT;BE;14;2009;1571.755472;372833
BE;PT;14;2009;1571.755472;2207146
PT;BE;15;2009;1571.755472;7222914
BE;PT;15;2009;1571.755472;699332
PT;BE;16;2009;1571.755472;4662800
BE;PT;16;2009;1571.755472;5188917
PT;BE;17;2009;1571.755472;3975838
BE;PT;17;2009;1571.755472;3401
PT;BE;18;2009;1571.755472;24774855
BE;PT;18;2009;1571.755472;124048
PT;BE;19;2009;1571.755472;18467593
BE;PT;19;2009;1571.755472;3416120
PT;BE;20;2009;1571.755472;18724004
BE;PT;20;2009;1571.755472;2038013
PT;BE;1;2010;1571.755472;13828
BE;PT;1;2010;1571.755472;321036
PT;BE;2;2010;1571.755472;6532842
BE;PT;2;2010;1571.755472;9820796
PT;BE;3;2010;1571.755472;3397699
BE;PT;3;2010;1571.755472;1069930
PT;BE;4;2010;1571.755472;15247739
BE;PT;4;2010;1571.755472;13086305
PT;BE;5;2010;1571.755472;45429
BE;PT;5;2010;1571.755472;68
PT;BE;6;2010;1571.755472;1884808
BE;PT;6;2010;1571.755472;669805
PT;BE;7;2010;1571.755472;11198550
BE;PT;7;2010;1571.755472;15823326
PT;BE;8;2010;1571.755472;3986687
BE;PT;8;2010;1571.755472;1393527
PT;BE;9;2010;1571.755472;1068832
BE;PT;9;2010;1571.755472;191687
PT;BE;10;2010;1571.755472;300267
BE;PT;10;2010;1571.755472;1230556
PT;BE;11;2010;1571.755472;2474623
BE;PT;11;2010;1571.755472;46836
PT;BE;12;2010;1571.755472;1888799
BE;PT;12;2010;1571.755472;177641
PT;BE;13;2010;1571.755472;1659390
PT;BE;14;2010;1571.755472;64317
BE;PT;14;2010;1571.755472;2802263
PT;BE;15;2010;1571.755472;7037397
BE;PT;15;2010;1571.755472;554916
PT;BE;16;2010;1571.755472;3018321
BE;PT;16;2010;1571.755472;7179132
PT;BE;17;2010;1571.755472;4723755
BE;PT;17;2010;1571.755472;49840
PT;BE;18;2010;1571.755472;21127526
BE;PT;18;2010;1571.755472;61850
PT;BE;19;2010;1571.755472;20803989
BE;PT;19;2010;1571.755472;803481
PT;BE;20;2010;1571.755472;21709629
BE;PT;20;2010;1571.755472;3476537
PT;BE;1;2011;1571.755472;1179375
BE;PT;1;2011;1571.755472;516258
PT;BE;2;2011;1571.755472;3471295
BE;PT;2;2011;1571.755472;7342720
PT;BE;3;2011;1571.755472;4655615
BE;PT;3;2011;1571.755472;1543509
PT;BE;4;2011;1571.755472;14604541
BE;PT;4;2011;1571.755472;5874411
PT;BE;5;2011;1571.755472;112474
BE;PT;5;2011;1571.755472;318
PT;BE;6;2011;1571.755472;1215489
BE;PT;6;2011;1571.755472;681550
PT;BE;7;2011;1571.755472;11296840
BE;PT;7;2011;1571.755472;21416488
PT;BE;8;2011;1571.755472;4909023
BE;PT;8;2011;1571.755472;1079735
PT;BE;9;2011;1571.755472;1714699
BE;PT;9;2011;1571.755472;174321
PT;BE;10;2011;1571.755472;308994
BE;PT;10;2011;1571.755472;997602
PT;BE;11;2011;1571.755472;2734955
BE;PT;11;2011;1571.755472;52988
PT;BE;12;2011;1571.755472;2869642
BE;PT;12;2011;1571.755472;46601
PT;BE;13;2011;1571.755472;1340839
BE;PT;13;2011;1571.755472;7101
PT;BE;14;2011;1571.755472;10236
BE;PT;14;2011;1571.755472;1849285
PT;BE;15;2011;1571.755472;8599649
BE;PT;15;2011;1571.755472;2191328
PT;BE;16;2011;1571.755472;3160906
BE;PT;16;2011;1571.755472;4521563
PT;BE;17;2011;1571.755472;5195961
BE;PT;17;2011;1571.755472;44976
PT;BE;18;2011;1571.755472;18795367
BE;PT;18;2011;1571.755472;57520
PT;BE;19;2011;1571.755472;16727597
BE;PT;19;2011;1571.755472;1906792
PT;BE;20;2011;1571.755472;23806508
BE;PT;20;2011;1571.755472;4951080
PT;BE;1;2012;1571.755472;615966
BE;PT;1;2012;1571.755472;35693
PT;BE;2;2012;1571.755472;3966720
BE;PT;2;2012;1571.755472;9986262
PT;BE;3;2012;1571.755472;3429665
BE;PT;3;2012;1571.755472;1634379
PT;BE;4;2012;1571.755472;16295955
BE;PT;4;2012;1571.755472;9446697
PT;BE;5;2012;1571.755472;175416
BE;PT;5;2012;1571.755472;4988
PT;BE;6;2012;1571.755472;590373
BE;PT;6;2012;1571.755472;284098
PT;BE;7;2012;1571.755472;9358302
BE;PT;7;2012;1571.755472;27867481
PT;BE;8;2012;1571.755472;2443473
BE;PT;8;2012;1571.755472;2087265
PT;BE;9;2012;1571.755472;1447081
BE;PT;9;2012;1571.755472;328410
PT;BE;10;2012;1571.755472;697691
BE;PT;10;2012;1571.755472;1083982
PT;BE;11;2012;1571.755472;3366563
BE;PT;11;2012;1571.755472;42694
PT;BE;12;2012;1571.755472;2410606
BE;PT;12;2012;1571.755472;33514
PT;BE;13;2012;1571.755472;3013067
BE;PT;13;2012;1571.755472;1244
PT;BE;14;2012;1571.755472;14345
BE;PT;14;2012;1571.755472;1498086
PT;BE;15;2012;1571.755472;8408297
BE;PT;15;2012;1571.755472;1846564
PT;BE;16;2012;1571.755472;2255361
BE;PT;16;2012;1571.755472;4813958
PT;BE;17;2012;1571.755472;4182870
BE;PT;17;2012;1571.755472;53402
PT;BE;18;2012;1571.755472;15409203
BE;PT;18;2012;1571.755472;112870
PT;BE;19;2012;1571.755472;17907742
BE;PT;19;2012;1571.755472;2432304
PT;BE;20;2012;1571.755472;23347440
BE;PT;20;2012;1571.755472;6012389
PT;BE;1;2013;1571.755472;875777
BE;PT;1;2013;1571.755472;184262
PT;BE;2;2013;1571.755472;4559232
BE;PT;2;2013;1571.755472;3302686
PT;BE;3;2013;1571.755472;3562463
BE;PT;3;2013;1571.755472;1586973
PT;BE;4;2013;1571.755472;19280320
BE;PT;4;2013;1571.755472;6568484
PT;BE;5;2013;1571.755472;126895
BE;PT;5;2013;1571.755472;55905
PT;BE;6;2013;1571.755472;208217
BE;PT;6;2013;1571.755472;409098
PT;BE;7;2013;1571.755472;13632846
BE;PT;7;2013;1571.755472;29956832
PT;BE;8;2013;1571.755472;2657060
BE;PT;8;2013;1571.755472;2473685
PT;BE;9;2013;1571.755472;2287087
BE;PT;9;2013;1571.755472;398051
PT;BE;10;2013;1571.755472;259984
BE;PT;10;2013;1571.755472;366516
PT;BE;11;2013;1571.755472;3951412
BE;PT;11;2013;1571.755472;42884
PT;BE;12;2013;1571.755472;2872045
BE;PT;12;2013;1571.755472;144491
PT;BE;13;2013;1571.755472;867191
BE;PT;13;2013;1571.755472;12863
PT;BE;14;2013;1571.755472;12791
BE;PT;14;2013;1571.755472;1333347
PT;BE;15;2013;1571.755472;10510056
BE;PT;15;2013;1571.755472;1990030
PT;BE;16;2013;1571.755472;1444283
BE;PT;16;2013;1571.755472;4468500
PT;BE;17;2013;1571.755472;6198989
BE;PT;17;2013;1571.755472;96466
PT;BE;18;2013;1571.755472;12577711
BE;PT;18;2013;1571.755472;87972
PT;BE;19;2013;1571.755472;18493332
BE;PT;19;2013;1571.755472;5022898
PT;BE;20;2013;1571.755472;29391421
BE;PT;20;2013;1571.755472;7618358
PT;BE;1;2014;1571.755472;637692
BE;PT;1;2014;1571.755472;574090
PT;BE;2;2014;1571.755472;5912383
BE;PT;2;2014;1571.755472;3789740
PT;BE;3;2014;1571.755472;4954345
BE;PT;3;2014;1571.755472;1816934
PT;BE;4;2014;1571.755472;18248173
BE;PT;4;2014;1571.755472;11423719
PT;BE;5;2014;1571.755472;63445
BE;PT;5;2014;1571.755472;61630
PT;BE;6;2014;1571.755472;950039
BE;PT;6;2014;1571.755472;149292
PT;BE;7;2014;1571.755472;11552812
BE;PT;7;2014;1571.755472;38833587
PT;BE;8;2014;1571.755472;3526570
BE;PT;8;2014;1571.755472;3481746
PT;BE;9;2014;1571.755472;5120197
BE;PT;9;2014;1571.755472;164441
PT;BE;10;2014;1571.755472;899558
BE;PT;10;2014;1571.755472;555708
PT;BE;11;2014;1571.755472;3700927
BE;PT;11;2014;1571.755472;61026
PT;BE;12;2014;1571.755472;2377042
BE;PT;12;2014;1571.755472;2352
PT;BE;13;2014;1571.755472;473707
BE;PT;13;2014;1571.755472;3955
PT;BE;14;2014;1571.755472;606
BE;PT;14;2014;1571.755472;2549696
PT;BE;15;2014;1571.755472;11900413
BE;PT;15;2014;1571.755472;2644724
PT;BE;16;2014;1571.755472;853824
BE;PT;16;2014;1571.755472;4679126
PT;BE;17;2014;1571.755472;4345203
BE;PT;17;2014;1571.755472;56452
PT;BE;18;2014;1571.755472;14420143
BE;PT;18;2014;1571.755472;71309
PT;BE;19;2014;1571.755472;16218363
BE;PT;19;2014;1571.755472;3602854
PT;BE;20;2014;1571.755472;31278225
BE;PT;20;2014;1571.755472;7211978
PT;BE;1;2015;1571.755472;1284703
BE;PT;1;2015;1571.755472;100620
PT;BE;2;2015;1571.755472;8014929
BE;PT;2;2015;1571.755472;2389432
PT;BE;3;2015;1571.755472;4565331
BE;PT;3;2015;1571.755472;1970960
PT;BE;4;2015;1571.755472;16957208
BE;PT;4;2015;1571.755472;5225382
PT;BE;5;2015;1571.755472;129126
PT;BE;6;2015;1571.755472;359783
BE;PT;6;2015;1571.755472;162682
PT;BE;7;2015;1571.755472;10763592
BE;PT;7;2015;1571.755472;44771095
PT;BE;8;2015;1571.755472;3747668
BE;PT;8;2015;1571.755472;6578344
PT;BE;9;2015;1571.755472;11469801
BE;PT;9;2015;1571.755472;183981
PT;BE;10;2015;1571.755472;1246676
BE;PT;10;2015;1571.755472;481166
PT;BE;11;2015;1571.755472;3263774
BE;PT;11;2015;1571.755472;94617
PT;BE;12;2015;1571.755472;2040357
BE;PT;12;2015;1571.755472;56005
PT;BE;13;2015;1571.755472;554665
PT;BE;14;2015;1571.755472;45139
BE;PT;14;2015;1571.755472;3982884
PT;BE;15;2015;1571.755472;13452165
BE;PT;15;2015;1571.755472;3091789
PT;BE;16;2015;1571.755472;1074992
BE;PT;16;2015;1571.755472;4457665
PT;BE;17;2015;1571.755472;4639062
BE;PT;17;2015;1571.755472;23670
PT;BE;18;2015;1571.755472;16184398
BE;PT;18;2015;1571.755472;151694
PT;BE;19;2015;1571.755472;13807016
BE;PT;19;2015;1571.755472;2801822
PT;BE;20;2015;1571.755472;34365776
BE;PT;20;2015;1571.755472;8014719
PT;BE;1;2016;1571.755472;363750
BE;PT;1;2016;1571.755472;71562
PT;BE;2;2016;1571.755472;9196829
BE;PT;2;2016;1571.755472;1321480
PT;BE;3;2016;1571.755472;6733412
BE;PT;3;2016;1571.755472;2680537
PT;BE;4;2016;1571.755472;19209881
BE;PT;4;2016;1571.755472;6647156
PT;BE;5;2016;1571.755472;466130
BE;PT;5;2016;1571.755472;611
PT;BE;6;2016;1571.755472;516311
BE;PT;6;2016;1571.755472;203949
PT;BE;7;2016;1571.755472;11132316
BE;PT;7;2016;1571.755472;44906882
PT;BE;8;2016;1571.755472;5671542
BE;PT;8;2016;1571.755472;7441465
PT;BE;9;2016;1571.755472;3788051
BE;PT;9;2016;1571.755472;134680
PT;BE;10;2016;1571.755472;326275
BE;PT;10;2016;1571.755472;787265
PT;BE;11;2016;1571.755472;4095387
BE;PT;11;2016;1571.755472;41439
PT;BE;12;2016;1571.755472;1979653
BE;PT;12;2016;1571.755472;162445
PT;BE;13;2016;1571.755472;1644965
PT;BE;14;2016;1571.755472;43208
BE;PT;14;2016;1571.755472;3368273
PT;BE;15;2016;1571.755472;9845822
BE;PT;15;2016;1571.755472;2017305
PT;BE;16;2016;1571.755472;1195223
BE;PT;16;2016;1571.755472;4858649
PT;BE;17;2016;1571.755472;3844772
BE;PT;17;2016;1571.755472;41747
PT;BE;18;2016;1571.755472;17775911
BE;PT;18;2016;1571.755472;227342
PT;BE;19;2016;1571.755472;14709676
BE;PT;19;2016;1571.755472;2830337
PT;BE;20;2016;1571.755472;38883994
BE;PT;20;2016;1571.755472;10154908
LU;PT;2;2007;1576.270469;1035209
PT;LU;3;2007;1576.270469;64931
LU;PT;3;2007;1576.270469;2529736
PT;LU;4;2007;1576.270469;3194287
LU;PT;4;2007;1576.270469;837816
LU;PT;5;2007;1576.270469;7096
PT;LU;6;2007;1576.270469;33739
PT;LU;7;2007;1576.270469;63440
LU;PT;7;2007;1576.270469;540138
